,new_index,service_name,api_name,zipkin_timestamp,duration,traceId,timestamp_5seconds
117,13423,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,36.874000,30c2b2e4f56a7ab6,2023-07-03 18:49:20
118,13422,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,58.682000,6763138dec551c68,2023-07-03 18:49:20
119,13421,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,37.393000,e123e7cd56ca2d52,2023-07-03 18:49:20
120,13400,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,27.894000,ab05831506536363,2023-07-03 18:49:20
121,13399,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,32.752000,8a3375bed07702ff,2023-07-03 18:49:20
122,13398,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,27.458000,4bb6c53449c767ae,2023-07-03 18:49:20
123,13396,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,29.915000,223d86b8bd819850,2023-07-03 18:49:20
124,13386,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,37.845000,1b8d3c4a87a9f2dd,2023-07-03 18:49:20
125,13387,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,13.223000,7f65cfbc458416b3,2023-07-03 18:49:20
126,13388,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,31.132000,48b8e90be0ad6698,2023-07-03 18:49:20
127,13389,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,17.965000,ae12ef4cc29d82f4,2023-07-03 18:49:20
128,13390,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,17.152000,1fe48b8f94b80ceb,2023-07-03 18:49:20
129,13391,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,16.845000,1ce4c6efa8e84b3d,2023-07-03 18:49:20
130,13392,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,53.5000,10b67a466c67be23,2023-07-03 18:49:20
131,9784,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,24.24000,983353cc1afe5b4a,2023-07-03 18:49:20
132,3308,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,55.164000,46046bd8a8323edc,2023-07-03 18:49:20
133,3291,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,33.63000,c0b9fd0ab66a51f3,2023-07-03 18:49:20
134,3290,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,13.993000,73e23f9838f22a52,2023-07-03 18:49:20
135,6902,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,35.370000,2da60959faf6751d,2023-07-03 18:49:20
136,6891,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,29.989000,a72e5654296854e2,2023-07-03 18:49:20
137,13395,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,53.112000,526a46a0ccae119f,2023-07-03 18:49:20
138,6889,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,45.317000,68022bae8e3038be,2023-07-03 18:49:20
139,6888,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,25.581000,4fe5597244ba352e,2023-07-03 18:49:20
140,6887,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,23.611000,4b3e8b4b0815f674,2023-07-03 18:49:20
141,6886,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,51.234000,79ed74fc5d48fa09,2023-07-03 18:49:20
